,zipcode,AGI_STUB,N1,A00100
11079,72136,21,690,33874
11080,72137,21,980,42693
11081,72140,21,130,5240
11082,72141,21,170,5708
11083,72142,21,1110,66073
11084,72143,21,12820,681910
11085,72150,21,4980,250312
11086,72152,21,170,6771
11087,72153,21,890,33592
11088,72156,21,280,12434
11089,72157,21,590,25923
11090,72160,21,4680,235846
11091,72166,21,110,4328
11092,72167,21,690,26331
11093,72168,21,130,4155
11094,72173,21,3680,191486
11095,72175,21,120,3854
11096,72176,21,3410,143528
11097,72179,21,210,8566
11098,72181,21,160,7410
11099,72201,21,570,66086
11100,72202,21,4500,283561
11101,72204,21,13300,413002
11102,72205,21,11200,612089
11103,72206,21,9810,350695
11104,72207,21,5450,992533
11105,72209,21,13580,360972
11106,72210,21,6890,352344
11107,72211,21,10430,755113
11108,72212,21,5990,817103
11109,72223,21,9810,1381242
11110,72227,21,5520,481663
11111,72301,21,10190,348226
11112,72315,21,8830,358473
11113,72324,21,780,31042
11114,72326,21,950,33835
11115,72327,21,640,27666
11116,72330,21,230,8394
11117,72331,21,1090,30236
11118,72333,21,320,13827
11119,72335,21,5190,166834
11120,72342,21,1760,69800
11121,72346,21,260,8698
11122,72347,21,270,11934
11123,72348,21,910,31863
11124,72350,21,360,11389
11125,72354,21,900,35783
11126,72355,21,960,35650
11127,72358,21,530,13764
11128,72360,21,2330,90481
11129,72364,21,6900,366526
11130,72365,21,1150,41154
11131,72366,21,830,41464
11132,72368,21,430,20348
11133,72370,21,3440,116708
11134,72372,21,780,28526
11135,72373,21,510,14401
11136,72374,21,290,12459
11137,72376,21,720,31383
11138,72384,21,330,9965
11139,72386,21,660,29035
11140,72390,21,3330,98731
11141,72392,21,180,8028
11142,72394,21,200,6587
11143,72395,21,450,22075
11144,72396,21,5490,242938
11145,72401,21,20960,939527
11146,72404,21,10330,709968
11147,72410,21,170,5317
11148,72411,21,960,34562
11149,72412,21,240,9164
11150,72413,21,210,6737
11151,72414,21,150,6571
11152,72415,21,490,16530
11153,72416,21,2280,89761
11154,72417,21,1590,65076
11155,72419,21,620,22232
11156,72421,21,220,8965
11157,72422,21,1850,74194
11158,72425,21,170,5618
11159,72429,21,140,6553
11160,72430,21,160,5697
11161,72432,21,2320,95814
11162,72433,21,1000,31972
11163,72434,21,760,28395
11164,72435,21,160,6542
11165,72436,21,400,14881
11166,72437,21,1320,55053
11167,72438,21,920,37580
11168,72440,21,120,5123
11169,72442,21,1840,83141
11170,72443,21,1110,39850
11171,72444,21,640,20786
11172,72447,21,730,33638
11173,72450,21,14110,631958
11174,72454,21,1900,75749
11175,72455,21,4840,194669
11176,72456,21,220,7728
11177,72458,21,250,9783
11178,72459,21,420,14155
11179,72460,21,250,8859
11180,72461,21,1370,61697
11181,72466,21,470,17884
11182,72469,21,360,12394
11183,72470,21,110,4714
11184,72471,21,390,14263
11185,72472,21,3410,121801
11186,72473,21,990,38138
11187,72476,21,2500,102814
11188,72478,21,120,5895
11189,72479,21,520,26500
11190,72482,21,380,10928
11191,72501,21,9320,432393
11192,72512,21,750,25102
11193,72513,21,990,41117
11194,72517,21,140,4349
11195,72519,21,940,36298
11196,72520,21,110,3494
11197,72521,21,1720,64590
11198,72522,21,160,6661
11199,72523,21,370,12770
11200,72524,21,170,7034
11201,72527,21,300,11214
11202,72528,21,110,2827
11203,72529,21,1520,54368
11204,72530,21,720,31212
11205,72531,21,250,9823
11206,72532,21,570,20566
11207,72533,21,130,3455
11208,72534,21,460,18958
11209,72536,21,180,6639
11210,72537,21,300,11347
11211,72538,21,170,4921
11212,72539,21,150,5293
11213,72542,21,1380,46804
11214,72543,21,5390,260135
11215,72544,21,240,9120
11216,72550,21,330,14117
11217,72554,21,1070,35605
11218,72556,21,1340,57607
11219,72560,21,3260,123366
11220,72561,21,340,14182
11221,72562,21,850,34434
11222,72564,21,190,7392
11223,72565,21,280,9150
11224,72566,21,210,7666
11225,72567,21,120,3184
11226,72568,21,700,26894
11227,72569,21,150,4566
11228,72571,21,140,7290
11229,72573,21,130,4373
11230,72576,21,1370,53965
11231,72577,21,220,7447
11232,72579,21,530,20843
11233,72581,21,430,21483
11234,72583,21,570,19790
11235,72584,21,190,6160
11236,72601,21,11160,492055
11237,72611,21,690,25363
11238,72616,21,4340,160844
11239,72619,21,800,28905
11240,72623,21,260,10621
11241,72624,21,180,6331
11242,72626,21,500,20954
11243,72628,21,270,8893
11244,72629,21,200,6346
11245,72631,21,1800,77759
11246,72632,21,2080,80397
11247,72633,21,600,21724
11248,72634,21,1910,71221
11249,72635,21,1420,50891
11250,72638,21,2820,100723
11251,72639,21,160,4138
11252,72640,21,150,4773
11253,72641,21,920,29904
11254,72642,21,850,34509
11255,72644,21,910,30221
11256,72645,21,560,17329
11257,72648,21,260,8857
11258,72650,21,1730,49200
11259,72651,21,500,18311
11260,72653,21,11470,540113
11261,72655,21,170,4743
11262,72658,21,620,23882
11263,72660,21,200,7418
11264,72661,21,230,8220
11265,72662,21,1180,46114
11266,72663,21,100,3809
11267,72666,21,130,3534
11268,72668,21,150,6179
11269,72675,21,480,15677
11270,72679,21,180,3597
11271,72680,21,280,7764
11272,72682,21,230,8625
11273,72683,21,120,3316
11274,72685,21,540,18300
11275,72687,21,2260,82204
11276,72701,21,13970,809033
11277,72703,21,13060,883076
11278,72704,21,9830,587737
11279,72712,21,20630,4405130
11280,72714,21,5520,361003
11281,72715,21,7280,445963
11282,72717,21,300,12141
11283,72718,21,850,70250
11284,72719,21,4010,224289
11285,72721,21,150,4982
11286,72722,21,1150,43658
11287,72727,21,2180,94196
11288,72729,21,100,3864
11289,72730,21,3680,184598
11290,72732,21,1690,97980
11291,72734,21,2850,118318
11292,72736,21,2380,120555
11293,72738,21,960,45592
11294,72739,21,190,9999
11295,72740,21,3720,143735
11296,72742,21,220,7732
11297,72744,21,1890,71027
11298,72745,21,4860,251202
11299,72747,21,110,3460
11300,72751,21,2700,127469
11301,72752,21,140,3448
11302,72753,21,3380,163254
11303,72756,21,16420,808172
11304,72758,21,15090,1314838
11305,72760,21,120,4124
11306,72761,21,8560,368337
11307,72762,21,14720,927702
11308,72764,21,20360,842155
11309,72768,21,390,12619
11310,72769,21,330,12100
11311,72773,21,430,17532
11312,72774,21,2630,117505
11313,72776,21,200,6006
11314,72801,21,6490,245086
11315,72802,21,8640,479898
11316,72821,21,650,21198
11317,72823,21,2470,97682
11318,72824,21,550,19746
11319,72830,21,5860,235093
11320,72832,21,340,10968
11321,72833,21,1800,65796
11322,72834,21,3860,153121
11323,72835,21,300,11655
11324,72837,21,3140,145584
11325,72839,21,100,3456
11326,72840,21,720,26389
11327,72842,21,500,17215
11328,72843,21,800,30121
11329,72845,21,480,20179
11330,72846,21,1440,58922
11331,72847,21,1050,48210
11332,72851,21,310,11075
11333,72853,21,730,25387
11334,72854,21,230,7957
11335,72855,21,2430,95698
11336,72856,21,160,4631
11337,72857,21,490,16525
11338,72858,21,1410,61505
11339,72860,21,150,4844
11340,72863,21,660,28222
11341,72865,21,520,21835
11342,72901,21,8140,304088
11343,72903,21,10900,721967
11344,72904,21,8280,217544
11345,72908,21,5790,327733
11346,72916,21,3500,293677
11347,72921,21,5320,247615
11348,72923,21,1950,73355
11349,72926,21,190,6039
11350,72927,21,3100,115246
11351,72928,21,270,10472
11352,72930,21,190,8684
11353,72932,21,620,23721
11354,72933,21,1900,93385
11355,72934,21,290,8788
11356,72936,21,5930,315006
11357,72937,21,1430,57499
11358,72938,21,430,16421
11359,72940,21,890,37153
11360,72941,21,2070,103650
11361,72943,21,900,33756
11362,72944,21,1080,42872
11363,72946,21,1300,50554
11364,72947,21,1500,57568
11365,72948,21,170,7217
11366,72949,21,3770,157097
11367,72950,21,120,3584
11368,72951,21,410,18904
11369,72952,21,980,42634
11370,72955,21,200,6877
11371,72956,21,13000,563895
11372,72958,21,2770,88895
11373,72959,21,970,36614
11374,80002,21,9100,475990
11375,80003,21,17720,837169
11376,80004,21,17580,1066316
11377,80005,21,13620,1083152
11378,80007,21,3730,490954
11379,80010,21,15530,435731
11380,80011,21,21160,697480
11381,80012,21,21990,825019
11382,80013,21,33830,1752178
11383,80014,21,20110,991706
11384,80015,21,29460,2042658
11385,80016,21,20910,2234265
11386,80017,21,16650,672021
11387,80018,21,4490,304894
11388,80019,21,890,42599
11389,80020,21,23310,1607556
11390,80021,21,16220,981065
11391,80022,21,18580,851354
11392,80023,21,7520,955904
11393,80026,21,13770,1041053
11394,80027,21,15400,1492792
11395,80030,21,7060,263674
11396,80031,21,17670,1145820
11397,80033,21,12700,653018
11398,80045,21,170,9022
11399,80101,21,140,8922
11400,80102,21,2560,158039
11401,80103,21,1060,59520
11402,80104,21,13290,1071815
11403,80105,21,490,24890
11404,80106,21,1860,138042
11405,80107,21,5690,437720
11406,80108,21,10410,1900679
11407,80109,21,8180,815275
11408,80110,21,10660,423133
11409,80111,21,14700,2360368
11410,80112,21,15180,1366355
11411,80113,21,10350,2270922
11412,80116,21,2040,246853
11413,80117,21,1160,75709
11414,80118,21,2610,320226
11415,80120,21,14530,954275
11416,80121,21,9080,1811994
11417,80122,21,15600,1299646
11418,80123,21,22760,1887157
11419,80124,21,9260,1241752
11420,80125,21,4730,493709
11421,80126,21,18510,2135682
11422,80127,21,21510,2071932
11423,80128,21,18160,1310067
11424,80129,21,12420,1230213
11425,80130,21,11950,1148222
11426,80132,21,10130,995716
11427,80133,21,1290,74494
11428,80134,21,26920,2755032
11429,80135,21,1890,201900
11430,80136,21,2230,130509
11431,80137,21,580,40797
11432,80138,21,13280,1315860
11433,80202,21,6640,1280895
11434,80203,21,12180,647751
11435,80204,21,13740,591340
11436,80205,21,15320,702100
11437,80206,21,13850,1926278
11438,80207,21,10240,638339
11439,80209,21,13160,1974481
11440,80210,21,16960,1896237
11441,80211,21,17140,1255242
11442,80212,21,9890,618184
11443,80214,21,12050,455391
11444,80215,21,9450,609935
11445,80216,21,5430,173195
11446,80218,21,11510,1048222
11447,80219,21,26550,813014
11448,80220,21,17830,1717667
11449,80221,21,17720,621053
11450,80222,21,10920,613677
11451,80223,21,8450,309505
11452,80224,21,9130,605673
11453,80226,21,16490,811383
11454,80227,21,17410,1165025
11455,80228,21,16860,1210568
11456,80229,21,22800,868556
11457,80230,21,4050,479986
11458,80231,21,17400,911717
11459,80232,21,11090,549478
11460,80233,21,21840,1017896
11461,80234,21,13080,870894
11462,80235,21,3740,261540
11463,80236,21,7300,318021
11464,80237,21,10960,1075830
11465,80238,21,6120,857195
11466,80239,21,16770,557756
11467,80241,21,14960,941812
11468,80246,21,6930,561189
11469,80247,21,13870,582763
11470,80249,21,11320,542405
11471,80260,21,14050,464399
11472,80301,21,12730,1480641
11473,80302,21,10930,1233726
11474,80303,21,11270,1095462
11475,80304,21,13540,1499998
11476,80305,21,8600,792380
11477,80401,21,18470,1943345
11478,80403,21,9100,975439
11479,80421,21,3520,212501
11480,80422,21,1550,95222
11481,80424,21,5340,436486
11482,80428,21,280,18767
11483,80433,21,4240,399096
11484,80435,21,4160,260205
11485,80439,21,10530,1455378
11486,80440,21,1020,54848
11487,80446,21,1770,92170
11488,80447,21,840,51873
11489,80449,21,360,16401
11490,80452,21,1740,88748
11491,80455,21,250,14246
11492,80456,21,250,12206
11493,80457,21,450,24136
11494,80459,21,940,45493
11495,80461,21,2920,125517
11496,80465,21,7560,689579
11497,80466,21,1820,127178
11498,80467,21,830,50738
11499,80468,21,110,5660
11500,80470,21,1680,142459
11501,80480,21,520,21130
11502,80481,21,230,12022
11503,80487,21,3690,336724
11504,80498,21,2730,198704
11505,80501,21,19310,867030
11506,80503,21,15040,1569538
11507,80504,21,22060,1590167
11508,80510,21,230,13348
11509,80512,21,960,72275
11510,80513,21,5320,385093
11511,80514,21,1880,83501
11512,80515,21,290,13774
11513,80516,21,9720,916766
11514,80517,21,5140,330933
11515,80521,21,12090,540682
11516,80524,21,15870,1104671
11517,80525,21,24720,1684347
11518,80526,21,21000,1272103
11519,80528,21,8460,873045
11520,80530,21,1880,99689
11521,80534,21,6050,401378
11522,80535,21,1470,79822
11523,80536,21,810,55975
11524,80537,21,19160,1087541
11525,80538,21,21600,1309184
11526,80540,21,2350,192730
11527,80542,21,1910,162009
11528,80543,21,2630,132067
11529,80545,21,340,16477
11530,80547,21,800,122933
11531,80549,21,4040,230852
11532,80550,21,10750,883976
11533,80601,21,14930,781088
11534,80602,21,13310,1156157
11535,80603,21,5250,322120
11536,80610,21,1200,69496
11537,80611,21,280,17820
11538,80612,21,200,11287
11539,80615,21,3400,252123
11540,80620,21,7550,300723
11541,80621,21,5520,271694
11542,80622,21,130,6728
11543,80624,21,460,30033
11544,80631,21,16850,622486
11545,80634,21,24420,1518928
11546,80640,21,4940,276765
11547,80642,21,1720,110178
11548,80643,21,1290,83124
11549,80644,21,1370,80009
11550,80645,21,1730,94503
11551,80648,21,450,24743
11552,80649,21,130,8349
11553,80650,21,640,31174
11554,80651,21,1860,117821
11555,80652,21,260,19012
11556,80653,21,340,19587
11557,80654,21,1070,56560
11558,80701,21,7000,343601
11559,80705,21,360,10749
11560,80720,21,1090,54616
11561,80722,21,160,9919
11562,80723,21,2830,129364
11563,80726,21,180,9263
11564,80727,21,170,8270
11565,80728,21,400,22076
11566,80729,21,170,10563
11567,80731,21,670,44375
11568,80733,21,250,12564
11569,80734,21,1340,90891
11570,80735,21,140,9143
11571,80736,21,300,20155
11572,80737,21,710,33632
11573,80741,21,390,19421
11574,80743,21,460,23208
11575,80744,21,200,7645
11576,80747,21,220,15575
11577,80749,21,140,7955
11578,80750,21,160,8017
11579,80751,21,6540,373902
11580,80758,21,1610,102247
11581,80759,21,1990,103333
11582,80802,21,100,5386
11583,80804,21,150,6385
11584,80805,21,170,6925
11585,80807,21,1940,134518
11586,80808,21,2440,113859
11587,80809,21,760,49208
11588,80810,21,510,34783
11589,80813,21,1000,41812
11590,80814,21,1760,109974
11591,80815,21,420,20231
11592,80816,21,2220,120525
11593,80817,21,10740,465065
11594,80818,21,160,7394
11595,80820,21,340,17701
11596,80821,21,480,23356
11597,80822,21,110,5706
11598,80824,21,100,6455
11599,80825,21,170,9700
11600,80827,21,340,20901
11601,80828,21,1110,54007
11602,80829,21,2760,188576
11603,80830,21,110,3922
11604,80831,21,10150,666570
11605,80832,21,260,11315
11606,80833,21,210,8574
11607,80834,21,150,6043
11608,80835,21,380,17134
11609,80836,21,490,23115
11610,80840,21,880,39446
11611,80861,21,100,3687
11612,80863,21,4910,322472
11613,80864,21,530,23810
11614,80902,21,3530,109723
11615,80903,21,6470,351302
11616,80904,21,10190,572421
11617,80905,21,7720,311168
11618,80906,21,16980,1508714
11619,80907,21,13090,633433
11620,80908,21,6600,668989
11621,80909,21,15940,632160
11622,80910,21,11660,350206
11623,80911,21,14250,625177
11624,80914,21,390,11618
11625,80915,21,9530,398136
11626,80916,21,15320,515945
11627,80917,21,14130,627803
11628,80918,21,21640,1179140
11629,80919,21,13470,1158959
11630,80920,21,17030,1256207
11631,80921,21,8300,808535
11632,80922,21,11730,656643
11633,80923,21,11790,725912
11634,80924,21,2480,231884
11635,80925,21,3150,169850
11636,80926,21,620,41326
11637,80927,21,630,42396
11638,80928,21,410,16765
11639,80929,21,160,9979
11640,80930,21,560,27109
11641,80951,21,1720,86781
11642,81001,21,11480,453181
11643,81003,21,4960,161574
11644,81004,21,9630,315607
11645,81005,21,13800,661563
11646,81006,21,5020,250672
11647,81007,21,12770,739692
11648,81008,21,4930,257934
11649,81020,21,350,17115
11650,81022,21,590,24577
11651,81023,21,560,37144
11652,81025,21,380,16743
11653,81029,21,120,3667
11654,81036,21,410,20965
11655,81039,21,740,30289
11656,81040,21,170,5974
11657,81041,21,240,9134
11658,81047,21,650,32534
11659,81049,21,110,4474
11660,81050,21,3900,155205
11661,81052,21,3630,171574
11662,81054,21,1190,51326
11663,81055,21,670,35184
11664,81057,21,170,7958
11665,81058,21,370,12998
11666,81062,21,280,9889
11667,81063,21,580,21309
11668,81064,21,110,3406
11669,81067,21,2120,79144
11670,81069,21,790,45930
11671,81071,21,120,13466
11672,81073,21,740,31787
11673,81076,21,160,5933
11674,81082,21,4810,211704
11675,81089,21,1770,62185
11676,81090,21,400,17877
11677,81091,21,350,16228
11678,81092,21,340,17745
11679,81101,21,5990,255673
11680,81120,21,790,26726
11681,81122,21,3780,252594
11682,81123,21,260,9152
11683,81125,21,1380,56286
11684,81130,21,390,23506
11685,81132,21,1250,47863
11686,81133,21,430,18471
11687,81137,21,2520,144774
11688,81140,21,850,33805
11689,81143,21,220,6863
11690,81144,21,3120,144590
11691,81146,21,270,13693
11692,81147,21,5060,270475
11693,81149,21,330,11096
11694,81151,21,500,20965
11695,81152,21,480,13600
11696,81154,21,520,26839
11697,81155,21,110,3951
11698,81201,21,4260,215869
11699,81210,21,150,5395
11700,81211,21,3260,172254
11701,81212,21,10480,478978
11702,81223,21,690,35327
11703,81224,21,2360,157015
11704,81226,21,2340,92908
11705,81230,21,4050,207817
11706,81233,21,350,17966
11707,81235,21,390,24245
11708,81236,21,480,30680
11709,81240,21,1900,90491
11710,81252,21,1640,92146
11711,81253,21,180,9281
11712,81301,21,12740,988360
11713,81303,21,3370,250526
11714,81320,21,130,6247
11715,81321,21,6080,282097
11716,81323,21,2040,120724
11717,81324,21,570,25847
11718,81326,21,920,65001
11719,81327,21,270,13106
11720,81328,21,1730,111408
11721,81331,21,160,7598
11722,81401,21,9330,422424
11723,81403,21,4340,262012
11724,81410,21,660,29782
11725,81413,21,2240,113034
11726,81415,21,640,32212
11727,81416,21,5320,237581
11728,81418,21,660,28673
11729,81419,21,1520,77265
11730,81422,21,200,7893
11731,81424,21,460,21479
11732,81425,21,1930,75205
11733,81428,21,1590,73965
11734,81431,21,120,5583
11735,81432,21,1380,91859
11736,81435,21,2830,246285
11737,81501,21,8840,323753
11738,81503,21,6790,329493
11739,81504,21,12830,578017
11740,81505,21,4510,346303
11741,81506,21,5440,421193
11742,81507,21,7180,647845
11743,81520,21,5660,202285
11744,81521,21,6870,386705
11745,81524,21,900,60468
11746,81525,21,340,19566
11747,81526,21,2400,145851
11748,81527,21,890,58646
11749,81601,21,6070,391391
11750,81610,21,160,7514
11751,81611,21,3700,1044054
11752,81621,21,3100,255352
11753,81623,21,6760,554627
11754,81624,21,500,27733
11755,81625,21,4650,254992
11756,81630,21,390,24396
11757,81632,21,3930,456518
11758,81635,21,2300,142650
11759,81637,21,2540,145727
11760,81639,21,1020,62053
11761,81640,21,140,5103
11762,81641,21,1600,90276
11763,81647,21,2900,198467
11764,81648,21,1190,80318
11765,81650,21,5310,284763
11766,81652,21,2180,123349
11767,81654,21,620,61655
11768,81657,21,2310,249576
11769,83201,21,14680,675543
11770,83202,21,8060,367121
11771,83204,21,7260,344418
11772,83210,21,1370,86317
11773,83211,21,2580,117038
11774,83213,21,550,23161
11775,83214,21,230,10338
11776,83217,21,300,14760
11777,83221,21,10350,488121
11778,83226,21,1050,55256
11779,83228,21,180,7086
11780,83232,21,180,6766
11781,83234,21,400,16654
11782,83236,21,860,44078
11783,83237,21,460,21274
